,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16
2007-01-04,128.93953356489686,115.92502947930242,147.73813780666023,125.97493360667195,102.12096795155043,153.16612096126522,82.55726825090987,139.57973765964792,202.58003766478342,179.5231298799429,178.11,142.18274907267124,147.51061651113812,148.611300011334,151.0285531837256,121.16022775747909
2007-01-05,128.12433543630823,113.84596288710979,146.58184602468828,125.17355448912083,101.60112286538612,151.89967257675912,81.33162063797901,138.75560925094928,204.12900188323917,178.4988665939048,175.41,141.37540706685473,146.3369655518847,147.8921568627451,149.58873076689167,120.66064506556376
2007-01-08,128.4291486496066,113.5790976230373,146.87334815459718,125.52299305782046,101.77267174382034,152.48656329153025,81.1014771997431,139.38557128063516,204.0725047080979,178.67517420871462,175.56,141.96889748010378,146.68434475163738,148.40020401224072,149.64118469865596,120.91015820613165
2007-01-09,129.04231941589282,113.71563333953951,147.6312536923603,125.68140520896426,101.61411899254021,152.23945141162662,80.06315564119032,139.47186744908527,201.8738229755179,178.61640500377803,177.85,142.18901833759992,146.54821383720704,148.8898333900034,149.87798759350483,120.89990170076229
2007-01-10,129.89650528106614,113.98870477254391,148.43288454960978,126.39425988911148,101.73888181321965,152.66263050596157,80.28794690644402,139.7739040386607,198.58757062146893,179.61548148770044,180.62,142.91764623931178,146.8763500067621,149.26810608636518,150.2938180380709,121.09605504757313
2007-01-11,130.981073226058,113.85837522497363,150.11388016541775,127.16768392116666,102.84355262131884,153.42867733366282,80.91415114536501,140.9993096306524,197.07156308851225,181.70598606330282,183.32,143.82529648398724,147.72028053092217,150.02805168310098,151.0513592410144,121.94000037094052
2007-01-12,131.6296873892394,113.01433625023273,150.5559917291129,127.06518194101479,103.25163101395783,153.76227837153272,81.21387283236994,141.38764238867796,202.15160075329567,183.74611703467383,183.74,144.57064242550894,148.29107981220656,151.0067437379576,150.8689107827039,122.65754771222436
2007-01-16,131.17601190898137,113.41773723080743,151.06126208762166,127.42393887154638,103.59212954539547,154.1607462778773,81.04260329693855,142.24628926475665,199.9105461393597,184.2834354798086,187.48,145.12721383417795,148.6722888772967,151.00617703728892,151.39345010034666,122.53343101433687
2007-01-17,129.48890621677182,113.50462359585428,151.08069556294893,127.41462050971441,104.20554674706936,153.7684561685303,80.55555555555556,142.15567828788403,202.33050847457628,184.67802871295441,187.45,145.00600804555665,148.39135222859792,150.83219993199592,151.25927446329746,122.55099504794406
2007-01-18,127.18508541858652,113.33705703469249,151.96977705917104,127.37734706238643,104.50185844618304,153.30203249521222,81.77049882252194,141.95288229202623,200.83804143126176,183.79649063890523,187.14,144.24533723420927,148.20910373075213,149.9175450527032,151.0958310527276,121.96362928204464
2007-01-19,127.1567307010704,113.80251970458636,151.97463542800287,127.48916740437032,104.59802978712344,153.64490022857848,81.72232926568186,141.12012426648258,205.82391713747646,186.59222567374695,189.1,145.01993974539818,148.57184257810235,150.6511390683441,151.13118044152526,122.37496522432627
2007-01-22,126.04380803856242,113.6101284676969,151.1098457759398,127.23757163490657,103.86244899020092,153.51825539012788,81.65275101691286,139.60131170176047,204.64689265536722,184.72000671648055,187.39,144.82245790014454,148.02500048300777,149.59367562053725,150.8977984552697,121.52443570673444
2007-01-23,125.70709576805842,114.1190343201142,151.4110646435123,127.42859805246238,103.438775244977,153.4997219991351,82.28965960179833,140.90006903693475,209.6186440677966,187.0120057090085,188.4,145.9561499747488,148.61001951351454,150.50266349314293,151.29576415495956,121.90134836878907
2007-01-24,127.90458637555824,114.96307329485509,151.97949379683467,127.76871825933002,104.29132118628648,154.92370420707974,84.61785484906872,141.0079392474974,210.7015065913371,189.23683989589455,191.59,147.51824181948,149.89995942734595,151.5873285730477,152.2357538162136,122.91522154422539
2007-01-25,126.60735804919544,114.2555700366164,149.5648844874227,126.89745142803895,103.71949159150573,152.85414221288687,83.92207236137872,139.55384880911288,206.4030131826742,188.19578540844597,192.57,145.77782421677725,148.21824223806487,150.11702368808795,151.09963206227573,121.52382365487695
2007-01-26,126.7526759764656,114.51622913175697,148.92357980162308,126.72040255323114,103.10087593897018,153.04874281831098,83.67052023121389,138.932516396272,206.7608286252354,188.22097221056165,192.95,145.4187346533619,148.19639096582236,149.8699421965318,151.0205710636745,121.241092790771
2007-01-29,126.90508258311478,114.50381679389314,149.21022356270018,126.7763127242231,103.01250227432224,152.27034039661456,83.79897238278741,139.299275112185,205.74858757062145,187.2890605322811,193.4,144.88027445448688,147.98085357135955,149.79400430692507,151.1767925561029,121.15358792217668
2007-01-30,127.51825334940101,114.94445478805933,149.6183265445726,126.81358617155104,103.60512567254958,153.0549206153086,84.89616784414473,139.51933034173285,210.06120527306967,187.88514818235245,194.26,145.97669923201505,148.92173341834268,150.43607616456987,151.52496503071214,121.77763970547322
2007-01-31,128.2554760048203,115.3726804443617,151.23616336556702,127.35871033872247,104.08338315182075,154.07116822141225,85.60800685078141,141.02519848118743,210.50376647834275,189.95046595583915,195.57,147.17273566341012,150.01651886628412,151.3065283917035,152.02517788724685,122.48368789064675
2007-02-01,127.75217976890906,116.31601812201329,151.82888436304842,128.1554302753576,104.92813141683777,154.90825971458577,85.5009633911368,142.67345529858474,212.78248587570621,191.24338846444462,195.46,148.2325897288543,150.79271237852353,152.2517851071064,152.9035911938211,123.16299126435078
2007-02-02,128.12079109661872,116.81251163656675,152.18840365660273,127.92247122955784,104.74618563668027,155.24494965095445,85.94519374866196,143.03158439765275,213.5216572504708,191.00831164469818,196.04,148.22910680389393,151.04681311462738,152.08545846084098,153.28027124004134,123.37212752935068
2007-02-05,128.02154958531227,118.1158071122696,151.74629209290754,127.6895121837581,104.7149949315104,155.06888243652313,85.60800685078141,143.02295478080774,213.10263653483992,190.21912517840653,196.28,147.85713041812514,151.01926235050908,151.6935849484302,153.34754910904334,123.15019381642155
2007-02-06,127.70964769263487,119.00949543846583,152.25642082024814,127.40064296696642,104.47586619187481,155.8194847717304,85.26546777991865,143.0661028650328,212.57062146892656,191.512047687012,198.91,147.89091479024086,151.2375239088854,151.8559446900147,153.77516268320866,123.13869466031123
2007-02-07,128.66661940880414,119.0653509588531,152.94145082553405,127.18166146391466,104.44467548670495,156.46197565947983,85.01926782273603,142.89782533655506,210.969868173258,191.69675090252707,202.42,148.2656775159779,151.4558241078846,151.93556613396802,154.01766709237972,123.30396720885807
2007-02-08,128.78712695824768,119.63011233165767,152.61108174497062,126.69244746773518,104.31991266602552,155.7546179032557,85.16912866623849,141.88384535726615,213.07909604519773,191.68835530182184,201.61,148.01246887135815,151.16613535810197,151.86557860138277,153.79758863954265,123.25459502568762
2007-02-09,127.17445239951797,119.72941103456836,151.2021547837443,126.52471695475936,103.84425441218517,154.23796874034718,84.38235923785057,141.18053158439767,212.13747645951034,191.15103685668709,198.85,146.8314090172927,150.08466160474507,150.80358154822622,153.19208781852458,122.39306712168704
2007-02-12,126.70305522081237,119.52460745981506,150.4685410901402,126.33369053720355,103.60252644711875,153.78081176252547,84.20038535645472,141.37469796341043,209.6045197740113,191.4280916799597,194.55,146.39256047228463,149.71467764060355,150.40519097812532,153.04232804232802,121.89133297475749
2007-02-13,127.00786843411073,120.26314156271334,151.83860110071203,127.10245538834273,103.91443349881735,155.2264162599617,85.12631128238066,142.39299275112185,212.3116760828625,195.22290319872386,197.83,147.81672848858472,151.11499449371124,151.58166156636062,154.2711944292404,122.59166867592782
2007-02-14,128.82965903452188,120.69757338794763,152.65966543328878,127.33541443414248,104.50445767161385,156.44962006548465,85.59195033183471,144.58060062133242,212.68832391713747,196.1967928805306,197.34,148.99674346516204,152.2499468691435,152.61504023574747,154.85084838533115,123.54578333364248
2007-02-15,129.3719430070178,119.98386396077701,153.04833493983395,128.03429157154173,104.8943414862371,156.5330203249521,85.62941554271033,144.66689678978253,210.54143126177024,197.2126605658635,198.93,148.99604688016996,152.25127997063314,152.88422305338318,155.26857933467127,123.808798709127
2007-02-16,128.92535620613882,120.03351331223236,152.90744224371133,128.29054652192147,104.56683908195357,156.6843763513931,86.1271676300578,144.0671384190542,210.28719397363466,197.69120980606164,198.1,148.98211518032844,152.16341119418843,152.6326079564774,155.6296752417442,123.66155386983696
2007-02-20,129.47472885801375,120.57345000930925,154.0394421815242,128.8869216791688,104.64741507030904,157.394823006116,86.03618068935988,144.6237487055575,208.71468926553672,198.03542943497607,200.2,149.40842519547917,152.61639521629087,152.8544712682761,156.10936264671895,123.99701392881653
2007-02-21,129.26561281633232,119.95903928504934,153.6459143061472,128.3371383310814,104.19514984534608,156.9407549267931,85.85420680796403,144.51156368657232,210.19774011299435,200.14272521198893,199.67,149.49828465945703,152.38480264301862,153.04828289697383,155.61219059782277,123.83656360702564
2007-02-22,129.74764301410647,120.30037857630485,153.15521905413388,127.78735498299399,103.89104046993995,156.56390930994007,85.97730678655533,143.54936140835346,212.20338983050846,199.35353874569725,198.31,149.24786235480553,152.16586487374175,153.15340587101892,155.56999939183848,123.80690691247659
2007-02-23,129.36839866732828,121.44231365977782,152.6353735891297,127.6848530028421,103.49075975359342,154.87737072959783,85.9344894026975,143.0574732481878,212.64595103578154,199.57182436403326,194.77,148.3050345680302,151.50491701926236,152.74169783520347,155.21992641245515,123.4681825769238
2007-02-26,128.75877224073156,124.42127474709862,151.31875563570782,127.80599170665798,103.81566293244613,153.65725582257366,86.7159066581032,142.5698998964446,213.8559322033898,201.34329611283687,193.25,147.9901781516117,151.48237021580786,152.834353394537,155.46091041780696,123.1695012704713
2007-02-27,123.68682214503438,120.89617079376902,145.8093653804297,123.6313656059265,101.00330101629714,148.1991721752023,83.26375508456434,138.37590610976872,205.4472693032015,192.92250860549072,186.36,142.4060045626317,146.18831507563903,147.62864105179642,151.20415982484948,118.92098966930654
2007-02-28,124.20784007939322,120.87755228697326,146.64014645067007,125.15957694637284,101.46856236841421,149.01464137888428,85.03532434168272,138.88505350362445,205.6638418079096,193.8040466795399,187.83,143.6002995315466,147.06369906682895,148.262495749745,151.71881651766708,119.52807092382739
2007-03-01,123.81441837385695,121.26854092968411,145.92596623239328,124.93593626240505,100.97990798741975,148.73355161549392,85.0299721687005,138.7124611667242,205.16478342749528,192.70422298715474,185.84,143.21230169096006,146.81520122104368,147.93550946390118,151.32655233229946,119.10319565257711
2007-03-02,121.93591833841356,119.43772109476821,144.74538260626224,123.71989004333041,100.17934655472669,147.2169024525854,84.22714622136587,137.17638936831204,201.939736346516,189.34598270506254,181.81,141.33744318478657,145.01132170250585,146.04471268276097,149.69097792373654,117.85633473672499
2007-03-05,121.40072304529667,117.84894184819711,142.96721961381797,123.11885570516704,99.63610843968497,144.89405078149133,82.7874116891458,136.33931653434587,200.48964218455743,186.9616321047771,175.23,139.65728018389842,143.349658996503,145.23008047149497,148.29334671288694,117.00439564515831
2007-03-06,123.60530233217553,119.48737044622355,145.07575168682567,124.47001817080556,100.73298157149169,147.91499351331314,83.4992506957825,137.68122195374525,204.12900188323917,190.81521282847788,181.7,142.30499973878062,145.71689947641954,147.16876345914088,149.9942984856778,118.6907654357624
2007-03-07,122.95668816899412,119.37565940544901,144.94457572836663,123.90159809905418,100.45226522496296,146.93581268919502,82.4074074074074,137.56472212633759,206.97269303201506,190.00923516077575,178.99,142.22872368214826,145.25131861125598,146.92734897427175,149.30745606032963,118.48940037464992
2007-03-08,123.40327496987312,119.59908148699807,146.24176020646124,124.80547919675722,100.97730876198892,148.2763946376722,84.08798972382789,138.4967207455989,207.78719397363466,192.46914616740827,182.18,143.82808282395555,146.46679804478447,148.0015300918055,150.21741774615336,119.1797206817887
2007-03-09,123.28631176011909,119.66734934524918,146.31463573893848,125.01980151889298,101.11246848439164,148.52968431457342,84.27531577820595,138.60459095616156,207.23634651600753,193.3842666442784,184.23,144.124131445588,146.70534593017638,148.43420605236315,150.5845952685033,119.14162509041675
2007-03-12,124.30353725101014,121.03270651027121,146.41180311557477,125.17821367003681,101.2034413744704,148.4864397355903,84.8747591522158,139.5150155333103,206.48775894538605,194.52606834018974,185.21,144.55009316824268,147.21101644158503,149.0606936416185,151.1912363923858,119.36346606821597
2007-03-13,121.88984192244985,119.31359771612983,143.3315972762041,122.92782928761122,99.63870766511579,143.782047321925,84.45728965960181,136.96496375560926,203.8276836158192,189.52229031987238,179.3,140.97696045138707,143.98195482911186,146.24305791680834,148.2895457033388,117.13012593430643
2007-03-14,123.50606082086908,119.99007012970894,143.39961443984953,123.21669850440291,99.95061471681439,144.6932723790696,84.74095482766003,137.90127718329308,206.67608286252354,190.99152044328773,180.49,141.92779896557127,144.82136440039415,147.37872605689674,148.8619777412881,118.02062429289465
2007-03-15,123.4209966683207,121.38025197045864,143.85144274120827,124.1625122303499,100.0597821849089,145.98443195156608,84.35024619995718,138.27235070762856,205.89453860640302,194.03912349928638,182.26,142.46939379691062,145.57205510152824,147.58897200498694,149.77992154716293,118.26839401302001
2007-03-16,123.30048911887715,120.66033637435612,143.39475607101767,123.91557564180216,99.82065344527331,145.01760672144312,84.35024619995718,138.207628581291,203.9783427495292,192.48593736881875,180.59,141.9034184908486,144.9821673525377,146.95313385469794,149.19000486529222,117.84290668991228
2007-03-19,124.21847309846176,122.0443120461739,144.98830104785299,124.68434049294135,100.9253242533725,146.71958979427936,85.40462427745665,139.57973765964792,207.56591337099812,195.24809000083957,182.91,143.61214147641186,146.60356652949244,148.39878726056895,150.5701514322204,119.09132555594711
2007-03-20,124.68987027716737,123.71377148885993,146.2854855259476,125.68140520896426,101.43997088867518,147.76981528386978,86.00941982444871,139.9767000345185,208.89830508474574,196.4990345059189,182.67,144.6552775020462,147.60213682644564,149.2448713589482,151.77849236757282,119.78489159263313
2007-03-21,127.16027504075991,125.16601501892882,148.5640605080688,127.06052276009876,102.65380916486886,151.32822635448198,87.62042389210019,141.9917155678288,212.54708097928437,198.7070774913945,185.93,147.30404193441655,150.274367742808,151.3904000906721,153.8264763121085,121.70189365135303
2007-03-22,126.49748351882045,124.97362378203935,148.0830819937191,127.47518986162234,102.7291867023627,150.37993451535183,88.20381074716335,141.97877114256127,216.26647834274954,197.85912182016622,185.37,146.9735123556763,150.0423114820611,151.42355207979145,153.43953354010824,121.81321290131129
2007-03-23,126.20330332459064,125.53838515484392,148.14138241970088,127.40996132879839,102.45886725755724,150.63013529375425,87.8826803682295,142.81152916810495,217.59887005649716,198.63151708504745,185.75,146.79518659770474,150.32228211518768,151.56069364161849,153.74095359727542,121.8474136172265
2007-03-26,126.92280428156235,126.21485756842301,147.93247255993285,127.34007361505847,102.67980141917708,150.0741335639711,87.85056733033612,142.31532619951676,219.2984934086629,200.5205272437243,183.15,146.98848893300593,150.3838559477579,152.08829196418452,153.77212187557015,122.03689003468295
2007-03-27,126.14304954986886,126.05970334512506,146.71302198314729,126.49676186926338,101.90783146622306,148.8756409464385,88.08606294155427,141.18053158439767,219.3785310734463,198.16975904625977,180.69,146.15363182000243,149.48461137193533,151.14076844610673,152.83745362768352,121.25604169371442
2007-03-28,124.99468349046573,125.97902314901012,145.21178601411648,126.2964170898756,101.28661658825669,147.0840798171372,87.02098051809034,139.82136693130826,218.90772128060263,196.2219796826463,179.13,144.72214966128556,148.19799455167217,149.90309418565113,151.82068357355712,120.372925051468
2007-03-29,124.84582122350606,126.3824241295848,145.52757998818447,126.79960862880304,101.5517375822005,147.92426020880953,87.83986298437165,140.11045909561616,220.89924670433143,197.14549576022165,179.4,145.37380492137297,148.90084816167237,150.5599002606823,152.5212096332786,120.6951610809207
2007-03-30,124.88126462040123,125.57562216843543,145.71705637262522,127.0465452173508,101.66870272658747,147.73274850188423,88.32155855277243,140.01984811874354,218.15913370998115,197.0531441524641,181.85,145.6343277084095,148.76454336443905,150.14734217386376,152.26236088305052,120.52050373722574
2007-04-02,125.278230665627,128.01464655867932,146.2563353129567,127.6755346410101,102.09757492267303,146.93272379069623,88.53029329907942,139.93786675871593,220.57909604519773,197.43094618419948,183.49,145.84852759347297,149.011939952472,150.78743057916807,152.6135741652983,120.95474525659812
2007-04-03,126.65697880484866,128.19462545770497,148.05879014956002,128.46759539672925,103.23343643594208,148.66250695002162,89.11368015414259,141.00362443907494,221.4924670433145,199.71454957602216,185.32,147.39181164341815,150.33627002067274,151.96418451773775,153.77478258225383,122.12825268468202
2007-04-04,127.4048344793365,127.72916278781109,147.97133951058737,128.93817266924475,103.72209081693654,148.34743930314448,88.56240633697281,140.66706938211945,222.48587570621467,199.7229451767274,184.28,147.30299705692838,150.26173225912402,152.5085005100306,153.3794775892477,122.47372813769314
2007-04-05,127.94711845183242,128.15738844411345,148.75839526134138,129.28295205702838,104.39529020351935,148.6069067770433,88.64268893170627,140.65412495685192,223.18738229755178,199.55503316262278,184.16,147.7965275238145,150.69381170424467,153.06386716536323,153.60145654685883,122.87004098892743
2007-04-09,127.82306656269938,128.9890150809905,149.0158888094276,129.32488468527234,104.400488654381,148.58219558905293,88.47141939627488,140.85692095270971,222.83898305084745,202.08210897489715,184.33,148.05496055587483,150.87439865530632,153.3936869545506,153.6451681566624,122.86273346068958
2007-04-10,128.11370241723967,129.38000372370135,149.07418923540934,129.48329683641617,104.55384295479946,148.90344103292765,88.5088846071505,140.9993096306524,225.96045197740114,200.87314247334396,184.82,148.20786096163556,151.274193860005,153.98787260568966,153.90895821930303,123.17953521152886
2007-04-11,126.94052598000994,128.76559299944145,148.20454121451448,128.700554442529,104.3303095677488,147.76363748687217,87.52943695140227,140.25716258198136,224.35499058380412,199.34514314499202,181.42,147.19955418560505,150.2701365946019,153.1332879972798,153.16928176123577,122.37924958732869
2007-04-12,127.92585241369534,128.3125426674114,149.0256055470912,129.38079485626426,105.38559509266238,147.8099709643541,87.61507171911795,141.61201242664825,227.55649717514123,201.10821929309043,180.23,147.57536178883024,150.98533588361443,154.4154482602289,153.44219424679193,123.32857911233933
2007-04-13,128.19522223009855,128.09532675479426,149.10819781723208,129.49727437916414,106.79697450159851,148.5327732130722,87.8987368871762,141.82343803935106,227.71186440677965,201.63714213751993,182.23,148.42833011162773,151.55528507119533,155.2127961010994,153.9549504348355,123.71981007845395
2007-04-16,129.2159920606791,128.8897163780798,150.5316998849538,130.0936495364115,107.8782522808203,151.68036078334467,88.80860629415542,142.7079737659648,229.36911487758945,203.8871631265217,182.1,149.744527454156,153.26246643095885,156.4975065170577,155.40807638508787,124.9835116938999
2007-04-17,129.64485716311052,129.91373425184634,151.18272130841703,130.85775520663466,108.35391053466067,151.9212948662507,88.55170199100834,142.72523299965482,228.5734463276836,202.70338342708422,184.89,150.35090468975847,153.3011070538457,156.93896633798028,155.77031259502525,125.47955190385223
2007-04-18,129.32941093074362,130.25507354310184,150.88636080967632,130.64809206541491,108.057598835547,153.45338852165318,88.43395418539927,143.32499137038317,227.04331450094162,201.17538409873225,183.88,150.2391027985302,153.8031067060801,156.68905134308056,156.20134707778385,125.22178533672127
2007-04-19,129.2408024385057,129.64686898777384,150.1673222225677,130.88571029213065,108.54885244197229,153.2371656267375,88.77649325626204,143.45012081463582,224.76459510357816,200.68004365712366,182.76,150.1663096668582,153.7099441642999,156.6561827042956,155.9732865048957,124.99139417994326
2007-04-20,130.2686609484653,130.76397939551916,151.57624918379403,131.91073009364953,109.1752657708003,154.2997467103231,89.73988439306358,144.72730410769762,229.54331450094162,202.8712954411888,183.89,151.38185047803145,155.04644602871,158.29536438852995,157.0759593748099,126.22406662091737
2007-04-23,129.83625150634438,131.7259355799665,151.16814620192156,131.5706098867819,109.13107893847634,153.68196701056402,89.14044101905374,144.61080428028995,228.89830508474574,202.6781966249685,186.13,151.2975636939902,154.72126586680577,158.11033662019722,156.87982728212612,125.90548435558361
2007-04-24,130.83929963847737,132.55756221684354,150.8717857031809,131.92004845548152,109.2116549268318,153.10434299128931,88.48747591522158,144.4209527096997,227.7306967984934,201.77986734950886,184.32,151.00290824234193,154.61993083328503,158.17324039442366,156.96991120841693,125.90203460875051
2007-04-25,132.16133834266677,133.56916775274624,152.36330493454807,132.2508503005172,109.5963402905934,155.2078828689689,88.73902804538642,145.81463583016915,232.35404896421844,205.0205692217278,184.7,152.18013687895095,156.26437914179178,159.7713362801768,158.38312655841392,127.11122651482835
2007-04-26,132.40589778124337,132.70030410227767,152.3195796150617,131.61254251502586,109.70290853325709,154.8310372521159,88.72832369942196,145.93976527442183,232.50941619585686,204.4916463772983,184.12,151.477979206938,156.00007728124578,159.70616570327553,157.7145289788968,127.13609807667342
2007-04-27,132.92691571560218,131.87488363433252,151.33818911103512,131.31435493640217,109.33641774751123,154.65497003768456,88.21986726611004,147.88574387297206,232.27871939736346,204.01309713710015,183.81,151.27596955923585,155.93537355822176,159.8175223846764,157.39410387398894,127.16032049260902
2007-04-30,131.6296873892394,130.76397939551916,149.35111625882283,131.0813958906024,108.88155329711745,153.60783344659293,88.38043245557697,146.61719019675527,229.51977401129943,200.84795567122828,180.27,150.28856033296762,154.79151451921402,158.48237560920322,156.50808854831843,126.09711222805424
2007-05-01,132.24640249521514,132.19760441879228,149.75436087186344,130.80184503564274,109.22725027941672,153.84258973250138,88.72832369942196,147.2126337590611,230.36252354048963,199.46268155486524,178.59,150.45156122111348,155.17962093548948,159.14371528958404,157.27019096271968,126.45193538216148
2007-05-02,133.09349968100943,132.90510767703097,151.15357109542614,131.02082653869448,109.73669846385776,154.74145919565083,89.7077713551702,148.41215050051778,232.0009416195857,201.77986734950886,181.13,151.4125002176828,156.20558743406943,160.103422872039,157.8988779419814,127.25068160320494
2007-05-03,133.84135535549729,132.59479923043506,150.94951960448992,130.91366537762661,109.97842642892418,155.66195094829183,90.93341896810105,149.11114946496377,234.31732580037664,203.21551507010327,181.63,152.00703550841996,156.9312969725072,160.75909554573272,158.36146080398953,127.75775729361797
2007-05-04,134.1816119656908,132.63203624402658,151.14385435776254,131.1000326142664,110.58664517973644,156.0727744486316,91.39905801755512,149.08526061442873,234.0819209039548,204.43287717236169,179.56,152.68307124323005,157.38524701018179,161.00787713929503,158.5450495651645,127.93013335311683
2007-05-07,134.34110725171902,133.7553528207038,151.2993221603806,131.23980804174627,110.96873131806721,156.4866868474702,91.6024405908799,149.45633413876425,234.36911487758945,207.0858869952145,180.33,153.05051982655033,157.90946502057614,161.57996146435454,159.3109529891139,128.15407014485228
2007-05-08,134.95073367831574,132.99199404207783,151.02725350579894,130.64343288449888,110.63343123749122,156.13764131710633,91.20102761721259,149.22333448394892,234.76930320150657,206.9683485853413,178.7,152.66913954338852,157.6196796692363,161.46690468094752,158.90842607796628,128.0958695773133
2007-05-09,135.014531792727,133.27127164401415,151.62969124094403,130.85309602571868,110.67501884438437,157.09519985173287,91.8272318561336,150.1423886779427,234.92937853107344,208.00100747208464,181.13,152.63640004876095,158.35336849630016,162.2659526238241,159.29384844614728,128.31222063542114
2007-05-10,133.57198553909407,131.83764662074103,149.73978576536797,129.52522946466013,108.57484469628051,154.92370420707974,90.70862770284735,148.23955816361755,230.22128060263654,204.2733607589623,178.08,150.61804503421973,156.21598176162598,159.91811175337187,157.485708204099,126.45811154181428
2007-05-11,135.31934500602537,132.87407683237137,150.5608500979447,129.88398639519173,109.2116549268318,156.28590844504848,92.10554485120959,149.4951674145668,235.17419962335217,206.02804130635548,181.12,152.16237396165297,157.73716648312367,161.56154369262157,158.36868272213098,127.66357549566929
2007-05-14,134.670730842844,133.33333333333334,150.48797456546748,129.9212598425197,109.21945260312427,155.40248347439302,92.54977520873474,148.96876078702107,236.03107344632767,205.16329443371674,180.08,152.13102763700954,157.52358044011666,161.25835883486343,158.1763516389953,127.37442736057274
2007-05-15,133.63223931381583,133.58778625954199,149.82237803550885,130.29399431579927,109.01411379408935,155.0287267560388,93.30978377221152,149.2060752502589,235.92278719397362,207.1950298043825,176.86,152.07216620517912,157.55690797735656,160.8236994219653,158.24933102231955,127.00029675241576
2007-05-16,135.02162047210606,134.38838205175946,150.8134852771991,131.6591343241858,110.11098692589607,156.69673194538828,94.50331834724898,149.97842595788748,237.17514124293785,207.67357904458063,174.97,153.43050693972796,158.91900925442917,162.01462087725264,159.4531107462142,128.09440436226052
2007-05-17,134.5856666902956,133.73673431390802,150.80376853953544,131.35162838373014,109.65352325007147,156.2272193735714,94.35880967672875,149.74542630307215,240.21186440677965,207.84149105868525,171.82,152.95230134266757,158.77829942618675,162.1084098379236,159.10189746396642,127.97153031511398
2007-05-18,135.45048557453748,134.35735120709987,152.43618046702528,132.12505241578532,110.26174200088373,156.76468771236176,94.60500963391137,150.25888850535037,244.27966101694915,209.05045756023844,169.83,153.72237605140796,159.62222995034682,163.56029695115038,159.81344645137747,128.99669862937478
2007-05-21,136.04593464237612,134.50009309253397,152.810274867075,131.48674463029397,110.35791334182413,156.75542101686537,94.62641832584029,150.5005177770107,246.12523540489642,208.81538074049197,171.27,153.68824338679622,159.91012191116522,163.88643318599117,159.76061241865835,129.16011647532318
2007-05-22,136.36138087474305,133.9725687333209,152.82970834240228,131.43549364021806,110.35531411639332,156.99326620127263,94.5407835581246,150.38833275802554,244.01600753295668,207.98421627067418,173.46,153.50573811887224,159.85474989856834,163.72974045109373,159.62833728638324,129.03523934937033
2007-05-23,135.22010349471893,132.3465524731583,152.85400018656136,131.33765084098215,110.57624827801315,156.73379872737382,94.76557482337829,150.68605453917846,244.70338983050846,208.46276551087232,171.44,152.97946815735853,159.69414014953918,163.5121273943103,158.85065073283462,128.85077062892967
2007-05-24,132.93046005529172,128.7531806615776,151.59082429028948,130.90900619671064,110.15777298365087,155.30981651942918,94.67458788268037,149.88350017259233,240.91337099811676,206.04483250776593,168.25,151.4525538547272,158.076817558299,161.8250595035702,157.14057653712825,127.66084908284957
2007-05-25,134.2489544197916,128.55458325575623,152.07666117347097,131.61720169594184,110.27473812803784,155.57855068882435,95.13487475915221,150.83275802554368,244.27966101694915,208.47955671228277,170.49,152.235515385821,158.90958094244476,162.9139748384903,157.52903971294774,128.38277352226572
2007-05-29,135.06060820869072,129.35517904797368,151.9503435838438,132.20891767227323,110.27993657889948,156.19941928708224,95.23121387283237,151.0700724887815,242.19397363465157,208.0177986734951,177.51,152.7865141145534,159.15118143704476,163.03043182590955,157.93232682600498,128.59116790622625
2007-05-30,136.19125256964628,130.66468069260844,153.16979416062932,132.74938265852865,110.12918150391182,157.11682214122445,96.65489188610576,152.4249223334484,247.09510357815446,210.75476450340022,183.2,153.9278686240705,160.37606986224617,164.378612716763,158.61232743416647,129.6572324127826
2007-05-31,136.73353654214222,131.13014336250234,153.47101302820187,132.64222149746075,110.27993657889948,156.6040649904244,96.9064440162706,153.1325509147394,245.17419962335217,211.6866761816808,182.43,154.04524319523534,160.26524855580672,164.72883373002378,158.6389345010035,129.82230094404363
2007-06-01,136.94974126320267,130.3729907528083,154.28721899194676,133.8023575455435,110.58924440516725,157.18168900969914,95.7236137871976,153.38280980324475,247.89077212806026,214.10460918478717,182.31,154.07624122738275,160.7976004173187,165.4017907741131,158.99927020616676,130.3643934195152
2007-06-04,137.33607428935989,129.8951157450506,154.75848076863284,133.69519638447562,110.50606919138096,156.96546611478345,96.35517019910084,153.75819813600276,250.87570621468925,213.52531273612627,183.13,154.04001880779478,160.86672849166325,165.6936416184971,158.8582527519309,130.8047925515144
2007-06-05,137.15176862550507,127.96499720722399,153.66048941264262,132.81927037226856,109.98882333064746,155.97701859516897,95.49347034896168,152.95995857783916,250.03766478342752,212.75291747124507,179.71,153.15570416035388,159.82250429876927,164.9288790660773,157.47772608404793,130.26446204351134
2007-06-06,135.8120082228681,126.20244523055918,152.1446783371164,132.08777896845734,108.9699269617654,154.7754370791376,95.21515735388567,151.66551605108734,247.3116760828625,209.80606162370918,178.08,151.71516639673996,158.4187484302247,163.40728777059957,156.15079365079367,129.09904111875662
